latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
20.98321,85.13864,308.69,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,296.92,2.27,N,2
20.97471,85.17303,315.81,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.8,1.17,N,2
20.97445,85.17413,312.91,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.58,2.82,N,2
20.97048,85.17744,334.02,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,299.29,2.82,N,2
20.96824,85.16913,327.78,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,298.36,1.79,N,2
20.96766,85.173,309.83,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.04,1.94,N,2
20.96427,85.17245,325.87,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,298.22,1.94,N,2
20.96197,85.18793,322.42,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.93,3.16,N,2
20.97119,85.12589,309.92,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.29,1.35,N,0
20.96716,85.15304,313.98,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,296.67,1.76,N,2
20.96485,85.16856,309.6,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.16,1.79,N,2
20.96261,85.16025,309.2,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,296.35,0.98,N,2
20.95812,85.14358,308.29,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,296.13,0.89,N,2
20.88787,84.98058,331.95,0.41,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.58,2.45,N,2
20.88446,84.98003,317.79,0.41,0.37,2025-05-10,1952,SNPP,SNPP,n,2,296.67,2.45,N,2
20.88389,84.98394,312.22,0.41,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.71,1.63,N,2
20.86511,84.99284,311.2,0.41,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.55,1.58,N,2
20.8086,85.25721,310.91,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.9,1.27,N,2
20.80522,85.25665,329.76,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,300.16,3.85,N,2
20.79788,85.25937,327.1,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,298.29,3.39,N,2
20.79507,85.25496,333.31,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,299.85,3.39,N,2
20.79169,85.25439,312.88,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,298.4,3.15,N,2
20.78718,85.26149,323.39,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,299.42,1.67,N,2
20.78661,85.26533,311.26,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,297.71,1.67,N,2
20.76122,85.29649,320.34,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,298.45,2.6,N,2
20.76179,85.29264,314.77,0.4,0.37,2025-05-10,1952,SNPP,SNPP,n,2,298.64,1.84,N,2
20.76094,85.29737,330.63,0.49,0.48,2025-05-11,0704,SNPP,SNPP,l,2,303.13,6.59,D,2
20.88831,84.9827,333.72,0.51,0.49,2025-05-11,0704,SNPP,SNPP,n,2,301.07,5.93,D,2
20.96198,85.18934,330.65,0.49,0.49,2025-05-11,0704,SNPP,SNPP,l,2,303.8,7.68,D,2
20.96366,85.17437,331.16,0.49,0.49,2025-05-11,0704,SNPP,SNPP,l,2,302.83,7.58,D,2
20.96809,85.17336,332.46,0.49,0.49,2025-05-11,0704,SNPP,SNPP,l,2,303.12,5.05,D,2
20.97344,85.17704,331.66,0.49,0.49,2025-05-11,0704,SNPP,SNPP,n,2,300.39,5.05,D,2
21.07925,85.0417,332.76,0.5,0.49,2025-05-11,0704,SNPP,SNPP,l,2,304.7,8.33,D,2
21.07832,85.03692,337.69,0.5,0.49,2025-05-11,0704,SNPP,SNPP,n,2,306.8,9.21,D,2
21.07682,85.03912,324.25,0.47,0.47,2025-05-11,1933,SNPP,SNPP,n,2,295.63,4.1,N,2
21.07736,85.03459,312.16,0.47,0.47,2025-05-11,1933,SNPP,SNPP,n,2,295.16,4.1,N,2
21.07627,85.04366,308.73,0.47,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.49,2.35,N,2
21.07187,85.04311,311.09,0.47,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.47,2.35,N,2
20.97206,85.17467,309.92,0.46,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.17,2.5,N,2
20.97155,85.17912,315.2,0.46,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.18,2.5,N,2
20.96822,85.16965,321.34,0.46,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.57,4.99,N,2
20.9672,85.17855,314.19,0.46,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.37,2.5,N,2
20.97119,85.17718,326.91,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.48,5.8,N,2
20.96738,85.17218,323.05,0.46,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.41,6.06,N,2
20.96249,85.17604,317.88,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.53,4.33,N,2
20.96089,85.18916,311.24,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.1,4.08,N,2
20.95976,85.16218,309.13,0.46,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.33,3.05,N,0
20.88792,84.98,323.43,0.47,0.48,2025-05-11,1933,SNPP,SNPP,n,2,293.27,2.83,N,2
20.88797,84.98113,320.8,0.47,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.38,6.22,N,2
20.86435,84.99174,307.96,0.47,0.47,2025-05-11,1933,SNPP,SNPP,n,2,292.95,5.63,N,2
20.80589,85.25724,320.27,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.72,4.55,N,2
20.79294,85.25552,334.25,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,294.72,7.56,N,2
20.78812,85.25919,308.82,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.82,4.2,N,2
20.78381,85.25858,309.92,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.72,2.18,N,2
20.78329,85.26289,313.07,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.72,2.18,N,2
20.75817,85.29028,307.79,0.45,0.47,2025-05-11,1933,SNPP,SNPP,n,2,293.18,2.62,N,2
20.75766,85.29463,307.65,0.44,0.46,2025-05-11,1933,SNPP,SNPP,n,2,293.37,2.62,N,2
20.75714,85.29907,311.55,0.44,0.46,2025-05-11,1933,SNPP,SNPP,n,2,293.23,3.26,N,0
20.78869,85.26273,330.62,0.33,0.55,2025-05-13,0807,SNPP,SNPP,n,2,293.37,5.04,D,2
20.79311,85.25571,333.21,0.33,0.55,2025-05-13,0807,SNPP,SNPP,n,2,293.18,3.39,D,2
20.78594,85.2622,331.04,0.33,0.55,2025-05-13,0807,SNPP,SNPP,n,2,294.11,3.41,D,2
20.79104,85.26156,336.9,0.33,0.55,2025-05-13,0807,SNPP,SNPP,n,2,293.17,3.41,D,2
20.79551,85.2545,336,0.33,0.55,2025-05-13,0807,SNPP,SNPP,n,2,292.92,2.04,D,2
20.96223,85.18909,332.34,0.32,0.55,2025-05-13,0807,SNPP,SNPP,n,2,293.31,5.4,D,2
20.9711,85.17526,330.31,0.32,0.55,2025-05-13,0807,SNPP,SNPP,n,2,292.09,4.65,D,2
21.07777,85.03342,306.38,0.34,0.56,2025-05-13,2036,SNPP,SNPP,n,2,289.5,1.54,N,2
21.07706,85.03665,307.02,0.34,0.56,2025-05-13,2036,SNPP,SNPP,n,2,289.08,1.31,N,2
21.07637,85.03986,304.58,0.34,0.56,2025-05-13,2036,SNPP,SNPP,n,2,288.45,1.31,N,2
21.07567,85.04305,306.47,0.34,0.56,2025-05-13,2036,SNPP,SNPP,n,2,288.73,1.21,N,2
21.0743,85.04303,308.03,0.34,0.56,2025-05-13,2036,SNPP,SNPP,n,2,288.46,0.95,N,2
20.86757,84.99155,303.88,0.34,0.56,2025-05-13,2036,SNPP,SNPP,n,2,284.22,1.8,N,2
20.79275,85.25436,339.83,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,302.33,8.02,D,2
20.78646,85.2652,331.03,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,300.81,3.59,D,2
20.78584,85.26035,332.21,0.5,0.41,2025-05-14,0748,SNPP,SNPP,l,2,302.25,3.59,D,2
20.78961,85.25977,332.43,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,300.99,3.59,D,2
20.79652,85.25379,339.06,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,300.96,8.02,D,2
20.96418,85.1869,333.66,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,299.48,8.57,D,0
20.96227,85.17242,330.3,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,299.21,4.48,D,2
20.97042,85.17619,334.25,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,299.93,4.8,D,2
20.96725,85.15214,331.29,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,300.29,4.64,D,2
20.97061,85.17394,337.51,0.5,0.41,2025-05-14,0748,SNPP,SNPP,n,2,299.88,4.68,D,2
20.98512,85.13753,331.26,0.5,0.41,2025-05-14,0748,SNPP,SNPP,l,2,301.7,2.76,D,2
21.07655,85.04305,335.05,0.49,0.41,2025-05-14,0748,SNPP,SNPP,n,2,303.95,8.07,D,2
21.07968,85.03776,335.52,0.49,0.41,2025-05-14,0748,SNPP,SNPP,n,2,304.21,7.82,D,2
21.07983,85.03416,307.37,0.52,0.42,2025-05-14,2017,SNPP,SNPP,n,2,284.47,3,N,2
20.98342,85.13713,305.42,0.53,0.42,2025-05-14,2017,SNPP,SNPP,n,2,280.66,1.32,N,2
20.97683,85.17284,303.93,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,282.72,3.34,N,2
20.97205,85.17709,313.62,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,283.24,1.65,N,2
20.96915,85.17117,313.94,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,283.51,1.94,N,2
20.96814,85.15508,308.34,0.53,0.42,2025-05-14,2017,SNPP,SNPP,n,2,282.71,1.87,N,2
20.96531,85.17035,304.6,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,282.83,1.94,N,2
20.96247,85.18569,313.4,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,282.97,3.06,N,2
20.86645,84.98957,306.13,0.53,0.42,2025-05-14,2017,SNPP,SNPP,n,2,286.9,1.57,N,2
20.8655,84.99468,308.9,0.53,0.42,2025-05-14,2017,SNPP,SNPP,n,2,286.85,1.57,N,2
20.80426,85.2581,311.13,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,288.02,3.51,N,2
20.79653,85.25641,307.89,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,287.56,3.23,N,2
20.79265,85.25562,330.43,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,288.35,3.23,N,2
20.79364,85.25041,308.6,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,287.16,3.23,N,2
20.7868,85.26524,312.45,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,288.4,2.44,N,2
20.78293,85.26443,304.99,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,287.35,2.44,N,2
20.79254,85.25396,333.93,0.54,0.42,2025-05-14,2017,SNPP,SNPP,n,2,288.23,9.27,N,2
20.78675,85.26362,308.61,0.55,0.42,2025-05-14,2017,SNPP,SNPP,n,2,288.29,1.84,N,2
20.7858,85.26882,305.85,0.55,0.42,2025-05-14,2017,SNPP,SNPP,n,2,287.7,1.84,N,2
20.76163,85.29074,307.49,0.55,0.42,2025-05-14,2017,SNPP,SNPP,n,2,288.8,1.59,N,2
20.76068,85.29591,311.56,0.55,0.43,2025-05-14,2017,SNPP,SNPP,n,2,289.16,1.59,N,2
20.75924,85.29977,332.45,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.98,4.12,D,2
20.76139,85.29178,331.91,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.76,4.07,D,2
20.76528,85.29489,331.6,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.59,5.4,D,2
20.78328,85.25754,332.58,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.93,2.84,D,2
20.78833,85.26804,330.03,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.01,3.31,D,2
20.7866,85.25696,332.08,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.54,2.84,D,2
20.79323,85.25579,339.7,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.99,13,D,2
20.79712,85.2589,331.17,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.26,2.94,D,2
20.79654,85.2552,338.43,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.64,6.8,D,2
20.80043,85.25832,330.99,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.27,2.94,D,2
20.80706,85.25714,337.14,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.1,6.94,D,2
20.88938,84.98297,337.66,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,302.01,5.31,D,2
20.8888,84.97926,330.04,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,301.83,3.63,D,2
20.96195,85.18801,336.75,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.41,7.05,D,2
20.96295,85.17262,341.12,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.68,6.88,D,2
20.97016,85.17513,342.29,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.59,7.52,D,2
20.96958,85.17143,339.51,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.16,8.05,D,2
20.98483,85.13825,336.26,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.43,6.18,D,2
21.07835,85.04485,332.76,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.66,3.82,D,2
21.07777,85.04113,335.56,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.11,3.82,D,2
21.07718,85.03741,336.7,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,303.79,7.78,D,2
21.0805,85.03681,334.94,0.39,0.36,2025-05-15,0729,SNPP,SNPP,l,2,304.05,7,D,2
20.97017,85.17638,335.81,0.39,0.44,2025-05-16,0710,SNPP,SNPP,n,2,295.8,3.43,D,2
21.07833,85.03833,306.65,0.56,0.43,2025-05-16,1939,SNPP,SNPP,n,2,272.99,2.45,N,2
20.79261,85.25475,334.8,0.39,0.59,2025-05-17,0651,SNPP,SNPP,n,2,285.53,5.17,D,2
20.76207,85.29172,331.94,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,298.77,5.8,D,2
20.76013,85.29986,330.64,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,298.41,9.64,D,2
20.86842,84.98988,331.27,0.4,0.44,2025-05-19,0754,SNPP,SNPP,n,2,299.02,3.71,D,2
20.96355,85.18787,337.84,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,299.02,7.12,D,2
20.96158,85.172,333.54,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,298.55,6.95,D,2
20.96114,85.1881,330.79,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,299.52,4.92,D,2
20.96527,85.18752,332.99,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,298.04,4.92,D,2
20.96342,85.17164,336.31,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,298.09,7.62,D,2
20.97216,85.17455,335.91,0.41,0.45,2025-05-19,0754,SNPP,SNPP,n,2,297.36,9.07,D,2
21.07842,85.03683,311.85,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,287,2.37,N,2
21.07762,85.0409,308.18,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.27,1.77,N,2
20.98507,85.1344,308.4,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,285.19,1.36,N,2
20.97347,85.17116,306.01,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.3,1.54,N,2
20.97265,85.17535,315.14,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.91,1.56,N,2
20.96925,85.1702,312.06,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.31,1.54,N,2
20.96843,85.17437,309.37,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.41,1.56,N,2
20.96173,85.18605,322.91,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,288.06,3.58,N,2
20.96832,85.1525,312.13,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.72,1.94,N,2
20.96421,85.17342,315.43,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,287.31,3.05,N,2
20.96164,85.16408,305.45,0.44,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.27,2.91,N,2
20.96188,85.0294,308,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.34,1.31,N,0
20.96215,85.03123,308.73,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.29,1.5,N,0
20.96111,85.01382,306.65,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.32,1.33,N,0
20.95276,85.01186,304.81,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.27,1.7,N,2
20.88909,84.98029,306.82,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,284.57,0.91,N,2
20.86915,84.99297,339.6,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.15,5.88,N,2
20.86496,84.99209,311.45,0.43,0.46,2025-05-19,2023,SNPP,SNPP,n,2,286.24,1.96,N,2
20.80822,85.25607,310.54,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,286.21,1.23,N,2
20.80397,85.25507,307.28,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,286.39,2,N,2
20.80539,85.25744,318.78,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,287.3,1.93,N,2
20.79606,85.25976,304.94,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,286.72,0.99,N,2
20.79263,85.25452,328.36,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,287.64,3.22,N,2
20.7867,85.26221,307.51,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,288.58,1.23,N,2
20.78586,85.26653,306.81,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,288.32,1.23,N,2
20.75871,85.29172,307.14,0.45,0.47,2025-05-19,2023,SNPP,SNPP,n,2,288.13,1.61,N,2
20.86867,85.15337,331.03,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,300.76,1.75,D,0
20.76181,85.29405,330.01,0.39,0.36,2025-05-20,0735,SNPP,SNPP,l,2,302.19,6.9,D,2
20.78713,85.26648,339.97,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,302.87,5.02,D,2
20.78658,85.26274,335.35,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,301.22,3.46,D,2
20.78604,85.259,333.73,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,303.31,3.46,D,2
20.79216,85.25415,332.15,0.39,0.36,2025-05-20,0735,SNPP,SNPP,l,2,304.71,6.21,D,2
20.79549,85.25359,347.8,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,304.02,6.21,D,2
20.79992,85.26052,330.24,0.39,0.36,2025-05-20,0735,SNPP,SNPP,l,2,301.48,3.54,D,2
20.86535,85.15393,334.93,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,302.56,1.75,D,0
20.86841,84.98956,338.94,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,304.33,3.35,D,2
20.96293,85.19121,335.66,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,303.52,6.3,D,2
20.96238,85.18745,343.08,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,303.91,8.53,D,2
20.96571,85.1869,332.09,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,301.84,4.78,D,0
20.96351,85.17196,338.67,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,302.3,4.39,D,2
20.96296,85.16822,333.85,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,303.43,4.39,D,2
20.97127,85.17832,336.96,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,301.87,4.1,D,2
20.97072,85.17459,337.78,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,301.33,4.1,D,2
20.97017,85.17086,337.03,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,299.03,5.19,D,2
21.07832,85.03835,332.9,0.39,0.36,2025-05-20,0735,SNPP,SNPP,n,2,296.4,1.61,D,2
21.07853,85.03784,322.47,0.4,0.37,2025-05-20,2004,SNPP,SNPP,n,2,296.79,1.64,N,2
21.07915,85.03403,315.72,0.4,0.37,2025-05-20,2004,SNPP,SNPP,n,2,296.93,1.89,N,2
21.0779,85.04163,315.69,0.4,0.37,2025-05-20,2004,SNPP,SNPP,n,2,295.37,1.64,N,2
21.07119,85.04036,310.58,0.4,0.37,2025-05-20,2004,SNPP,SNPP,n,2,294.8,2.27,N,2
20.9848,85.13474,320.71,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.69,1.65,N,2
20.97508,85.17229,312.57,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,294.11,2.86,N,2
20.97108,85.17546,306.62,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,288.96,2.27,N,2
20.96835,85.17101,309.35,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,290.83,2.38,N,2
20.96516,85.19013,311.61,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.05,3.16,N,2
20.96243,85.18565,324.07,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.74,3.06,N,2
20.96179,85.18949,325.18,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,296.25,4.29,N,2
20.96753,85.1551,312.76,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,294.25,3.34,N,2
20.96562,85.16655,310.36,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,293.83,2.34,N,2
20.96435,85.17419,316.43,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,293.36,2.25,N,2
20.96308,85.18183,309.4,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.63,3.06,N,2
20.9629,85.16209,312.11,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,294.33,2.94,N,2
20.96226,85.16591,309.99,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,294.92,2.34,N,2
20.96099,85.17355,311.6,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,294.54,2.25,N,2
20.96096,85.0282,322.44,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.21,1.42,N,0
20.96348,85.01304,310.97,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,294.17,1.05,N,0
20.88838,84.97958,325.84,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.4,2.76,N,2
20.8844,84.98272,312.31,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.07,2.76,N,2
20.8691,84.99156,309.84,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.72,3.89,N,2
20.86575,84.99094,310.03,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.33,2.36,N,2
20.86511,84.99477,316.1,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,295.75,2.36,N,2
20.79311,85.25376,317.68,0.4,0.37,2025-05-20,2005,SNPP,SNPP,n,2,280.87,2.86,N,2
21.07881,85.03838,299.57,0.47,0.39,2025-05-21,1946,SNPP,SNPP,n,2,258.96,0.76,N,2
21.07092,85.04178,298.22,0.47,0.39,2025-05-21,1946,SNPP,SNPP,n,2,263.5,0.19,N,2
20.97648,85.17274,306.64,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,287.83,1.98,N,2
20.97218,85.17631,320.52,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.4,1.98,N,2
20.96939,85.1713,315.79,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.55,2.01,N,2
20.96863,85.17559,306.02,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.87,2.01,N,2
20.96278,85.1878,324.53,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,291.07,4.54,N,2
20.96887,85.15345,313.71,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.16,1.49,N,2
20.96432,85.17917,307.08,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.26,1.39,N,2
20.96355,85.18347,307.56,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.46,1.39,N,2
20.96305,85.16557,307.91,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.59,2.3,N,2
20.96229,85.16986,309.99,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.45,2.09,N,2
20.96153,85.17415,316.98,0.45,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.69,2.09,N,2
20.95413,85.01552,304.06,0.44,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.75,2.15,N,2
20.78791,85.25991,309.18,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.82,4.51,N,2
20.78714,85.26427,308.33,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.98,3.06,N,2
20.78433,85.25921,330.55,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,290.44,4.51,N,2
20.78357,85.26357,322.21,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.7,3.06,N,2
20.78076,85.2585,328.88,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.24,4.1,N,2
20.77999,85.26286,310.06,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,288.92,2.48,N,0
20.76031,85.29048,309.35,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,288.78,1.3,N,2
20.75955,85.29479,312.3,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,289.35,1.75,N,2
20.75878,85.29914,312.35,0.46,0.39,2025-05-25,2011,SNPP,SNPP,n,2,288.46,1.75,N,0
20.79321,85.25634,333.81,0.42,0.38,2025-05-26,0723,SNPP,SNPP,l,2,291.16,6.45,D,2
20.79664,85.25571,332.81,0.42,0.38,2025-05-26,0723,SNPP,SNPP,l,2,290.08,5.9,D,2
20.80759,85.25774,332.74,0.42,0.38,2025-05-26,0723,SNPP,SNPP,l,2,292.59,5.05,D,2
20.86432,84.99073,335.9,0.43,0.38,2025-05-26,0723,SNPP,SNPP,l,2,294.02,4.86,D,2
20.97198,85.17471,330.39,0.42,0.38,2025-05-26,0723,SNPP,SNPP,l,2,288.97,4.19,D,2
20.78357,85.26223,332.12,0.42,0.38,2025-05-26,0723,SNPP,SNPP,l,2,295.11,5.05,D,2
20.787,85.2616,333.23,0.42,0.38,2025-05-26,0723,SNPP,SNPP,l,2,294.97,5.05,D,2
